,Hours,NO1,NO2,NO3,NO4,NO5,NO,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
6/11/20,17 - 18,4541,4747,3111,2316,2091,16806,Stavanger,58.969976,5.733107,7.98,4.18,7.22,9,988,87,4.1,110,20
6/11/20,18 - 19,4472,4671,3100,2264,2037,16543,Stavanger,58.969976,5.733107,8.49,4.75,7.78,9.08,986,76,3.6,110,20
6/11/20,19 - 20,4400,4584,3095,2242,2003,16324,Stavanger,58.969976,5.733107,9.01,3.71,8.33,10,985,71,5.7,110,75
6/11/20,20 - 21,4313,4409,2969,2114,1971,15776,Stavanger,58.969976,5.733107,8.77,1.09,7.78,10,983,76,9.3,110,75
6/11/20,21 - 22,4149,4281,2952,2108,1972,15462,Stavanger,58.969976,5.733107,9.26,2.1,8.33,10.59,983,87,9.3,190,75
6/11/20,22 - 23,3977,4227,2939,2092,1907,15141,Stavanger,58.969976,5.733107,9.12,1,7.78,10.56,984,81,10.3,190,75
6/11/20,23 - 00,3844,4103,2786,1976,1855,14564,Stavanger,58.969976,5.733107,8.84,1.59,7.22,10,985,76,8.7,190,75
7/11/20,00 - 01,3681,3957,2832,1844,1846,14160,Stavanger,58.969976,5.733107,8.33,-2.3,6.67,10,986,76,13.4,210,75
7/11/20,01 - 02,3544,3873,2770,1865,1817,13868,Stavanger,58.969976,5.733107,8.36,2.95,7.78,9.42,987,81,6.2,160,40
7/11/20,02 - 03,3474,3851,2733,1977,1783,13818,Stavanger,58.969976,5.733107,8.84,2.13,7.78,10.56,987,81,8.2,180,40
7/11/20,03 - 04,3471,3833,2751,1960,1767,13783,Stavanger,58.969976,5.733107,9.04,1.6,7.22,10.56,988,81,9.3,180,75
7/11/20,04 - 05,3489,3821,2777,1911,1779,13777,Stavanger,58.969976,5.733107,8.84,1.36,7.78,10,987,81,9.3,180,75
7/11/20,05 - 06,3526,3825,2749,1842,1778,13719,Stavanger,58.969976,5.733107,9.09,-4.43,8.27,9.45,987,81,18,220,94
7/11/20,06 - 07,3650,3912,2768,1729,1791,13850,Stavanger,58.969976,5.733107,9.05,-4.48,8.49,9.77,988,81,18,220,98
7/11/20,07 - 08,3780,4024,2814,1782,1828,14228,Stavanger,58.969976,5.733107,9.26,0.98,7.78,11,989,76,10.3,200,75
7/11/20,08 - 09,3974,4200,2808,2011,1891,14884,Stavanger,58.969976,5.733107,9.5,1.61,8.33,11.11,989,76,9.8,190,75
7/11/20,09 - 10,4257,4339,2949,2047,1961,15552,Stavanger,58.969976,5.733107,9.21,3.44,8.17,10.56,990,76,6.7,200,40
7/11/20,10 - 11,4452,4351,3149,2025,2014,15991,Stavanger,58.969976,5.733107,8.74,2.71,7.22,11.11,990,81,7.2,200,40
7/11/20,11 - 12,4430,4315,3138,2077,2012,15972,Stavanger,58.969976,5.733107,8.67,2.79,6.67,11.11,991,76,6.7,190,75
7/11/20,12 - 13,4368,4291,3060,2048,2031,15799,Stavanger,58.969976,5.733107,7.87,3.7,7.22,9.24,991,87,4.6,180,75
7/11/20,13 - 14,4317,4402,3172,2102,2024,16016,Stavanger,58.969976,5.733107,7.99,3.84,7.22,10,992,87,4.6,180,75
7/11/20,14 - 15,4295,4479,3216,2093,2008,16091,Stavanger,58.969976,5.733107,8.31,4.23,7.22,10.56,992,87,4.6,180,75
7/11/20,15 - 16,4369,4478,3234,2138,2005,16223,Stavanger,58.969976,5.733107,8.14,4.02,7.01,10,992,87,4.6,180,75
7/11/20,16 - 17,4589,4521,3163,2159,2033,16465,Stavanger,58.969976,5.733107,6.9,2.78,6.11,8.75,993,95,4.62,203,61
7/11/20,17 - 18,4716,4633,3201,2224,2091,16865,Stavanger,58.969976,5.733107,7.81,4.68,6.11,10.56,993,87,3.1,160,75
7/11/20,18 - 19,4672,4609,3098,2249,2095,16723,Stavanger,58.969976,5.733107,7.73,4.58,6.09,10.56,994,87,3.1,160,75
7/11/20,19 - 20,4558,4484,3157,2201,2051,16450,Stavanger,58.969976,5.733107,7.71,4.91,5.76,10.56,994,87,2.6,170,90
7/11/20,20 - 21,4350,4302,3226,2132,1973,15984,Stavanger,58.969976,5.733107,7.61,5.55,5.54,10.56,995,87,1.5,0,90
7/11/20,21 - 22,4209,4166,3103,2087,1942,15506,Stavanger,58.969976,5.733107,7.46,3.9,5.56,10.56,995,87,3.6,110,90
7/11/20,22 - 23,4070,4130,3044,2058,1893,15195,Stavanger,58.969976,5.733107,6.93,3.82,5.69,9,996,93,3.1,130,75
7/11/20,23 - 00,3964,4069,2962,2024,1902,14921,Stavanger,58.969976,5.733107,6.47,3.26,5.4,8,997,93,3.1,130,40
8/11/20,00 - 01,3788,3990,2834,2019,1791,14421,Stavanger,58.969976,5.733107,6.57,3.51,5.34,8,998,87,2.64,184,75
8/11/20,01 - 02,3691,3925,2753,1999,1787,14156,Stavanger,58.969976,5.733107,6.92,4.15,5.52,9,999,93,2.6,150,75
8/11/20,02 - 03,3671,3875,2766,1998,1760,14069,Stavanger,58.969976,5.733107,7.53,4.34,6.67,9,999,87,3.1,140,40
8/11/20,03 - 04,3674,3891,2803,1984,1751,14103,Stavanger,58.969976,5.733107,8.6,5.63,6.96,11.11,1000,87,3.1,150,75
8/11/20,04 - 05,3703,3911,2805,2013,1745,14177,Stavanger,58.969976,5.733107,9.18,6.11,7.22,12,1001,81,3.1,120,40
8/11/20,05 - 06,3743,3928,2808,2048,1757,14284,Stavanger,58.969976,5.733107,9.88,6.96,7.97,12,1001,81,3.1,120,40
8/11/20,06 - 07,3865,3950,2798,2068,1765,14445,Stavanger,58.969976,5.733107,9.84,7.62,8.33,12,1002,81,2.09,192,40
8/11/20,07 - 08,4001,4128,2997,2080,1843,15048,Stavanger,58.969976,5.733107,10.05,8.09,8.33,12,1002,76,1.5,210,40
8/11/20,08 - 09,4189,4212,2943,2157,1892,15394,Stavanger,58.969976,5.733107,9.6,6.86,7.89,11.11,1003,87,3.1,130,75
8/11/20,09 - 10,4418,4367,3042,2126,1963,15916,Stavanger,58.969976,5.733107,7.84,4.92,6.67,9,1003,93,3.1,120,40
8/11/20,10 - 11,4549,4433,3080,2153,2006,16221,Stavanger,58.969976,5.733107,7.34,4.11,5.83,9,1004,87,3.1,120,40
8/11/20,11 - 12,4565,4398,3074,2227,2003,16268,Stavanger,58.969976,5.733107,7.03,3.59,6.1,8.73,1004,93,3.6,120,40
8/11/20,12 - 13,4541,4357,3126,2313,1992,16329,Stavanger,58.969976,5.733107,7.24,3.64,5.56,9,1004,87,3.6,130,40
8/11/20,13 - 14,4523,4487,3285,2280,1967,16541,Stavanger,58.969976,5.733107,7.48,3.93,6.22,8.69,1006,87,3.6,120,40
8/11/20,14 - 15,4554,4395,3305,2227,1987,16467,Stavanger,58.969976,5.733107,7.05,3.61,6.11,8.77,1006,93,3.6,110,20
8/11/20,15 - 16,4706,4398,3346,2203,2037,16690,Stavanger,58.969976,5.733107,6.96,3.15,6.11,8.78,1006,93,4.1,110,0
8/11/20,16 - 17,4959,4559,3417,2203,2084,17222,Stavanger,58.969976,5.733107,6.9,3.58,5.56,8.63,1004,87,3.1,110,20
8/11/20,17 - 18,5032,4647,3404,2231,2117,17432,Stavanger,58.969976,5.733107,7.49,3.74,6.11,9,1004,81,3.6,110,75
8/11/20,18 - 19,4977,4655,3385,2190,2118,17324,Stavanger,58.969976,5.733107,7.93,3.91,6.74,9,1003,81,4.1,110,20
8/11/20,19 - 20,4888,4664,3158,2189,2155,17055,Stavanger,58.969976,5.733107,8.36,4.42,7.54,9.11,1003,81,4.1,120,0
8/11/20,20 - 21,4809,4639,3073,2281,2138,16941,Stavanger,58.969976,5.733107,8.67,4.1,8.33,9.55,1002,81,5.1,130,0
8/11/20,21 - 22,4652,4558,3144,2258,2101,16712,Stavanger,58.969976,5.733107,9.11,3.13,8.33,10,1002,71,6.7,120,0
8/11/20,22 - 23,4460,4400,3068,2074,1948,15950,Stavanger,58.969976,5.733107,9.44,4.64,8.33,10.56,1002,71,5.1,120,75
8/11/20,23 - 00,4234,4277,2914,2011,1921,15357,Stavanger,58.969976,5.733107,9.53,3.27,8.33,10.56,1001,71,7.2,120,75
9/11/20,00 - 01,4040,4151,2850,2051,1919,15010,Stavanger,58.969976,5.733107,9.5,4.13,8.89,10.27,1001,76,6.2,120,75
9/11/20,01 - 02,3952,4084,3022,2014,1881,14953,Stavanger,58.969976,5.733107,10.04,3.88,9.44,11,1001,71,7.2,120,75
9/11/20,02 - 03,3904,4063,2910,2056,1861,14793,Stavanger,58.969976,5.733107,10.08,2.16,9.44,10.77,1001,81,10.3,120,75
9/11/20,03 - 04,3894,4063,2909,1985,1876,14728,Stavanger,58.969976,5.733107,10.87,2,10,12,1002,71,11.3,130,75
9/11/20,04 - 05,3970,4153,2939,2032,1901,14995,Stavanger,58.969976,5.733107,11.1,2.98,10.2,12,1002,71,10.3,130,75
9/11/20,05 - 06,4188,4224,3026,2035,1922,15395,Stavanger,58.969976,5.733107,11.05,3.14,10.38,11.67,1002,76,10.3,140,100
9/11/20,06 - 07,4742,4470,3211,2185,2070,16678,Stavanger,58.969976,5.733107,11.01,3.44,10,12.22,1003,76,9.8,130,75
9/11/20,07 - 08,5314,4820,3444,2328,2208,18114,Stavanger,58.969976,5.733107,11.21,3.33,9.96,12,1004,76,10.3,130,75
9/11/20,08 - 09,5530,4954,3503,2350,2306,18643,Stavanger,58.969976,5.733107,11.03,5.67,10.06,11.36,1005,93,7.7,190,75
9/11/20,09 - 10,5536,4864,3488,2336,2248,18472,Stavanger,58.969976,5.733107,10.66,6,9.93,11.27,1006,87,6.2,220,75
9/11/20,10 - 11,5514,4835,3476,2327,2259,18410,Stavanger,58.969976,5.733107,10.04,7.29,9.44,11,1007,93,3.6,220,90
9/11/20,11 - 12,5490,4788,3430,2418,2233,18359,Stavanger,58.969976,5.733107,9.43,8.7,8.33,10.67,1008,93,0.5,0,75
9/11/20,12 - 13,5503,4815,3378,2358,2210,18265,Stavanger,58.969976,5.733107,9.32,7.86,8.33,11,1010,93,1.5,140,75
9/11/20,13 - 14,5429,4773,3338,2307,2192,18039,Stavanger,58.969976,5.733107,9.33,7.23,8.33,10.56,1010,87,2.1,310,75
9/11/20,14 - 15,5344,4834,3343,2342,2149,18012,Stavanger,58.969976,5.733107,8.95,5.13,7.22,10.56,1011,81,4.1,300,40
9/11/20,15 - 16,5436,4867,3357,2446,2135,18241,Stavanger,58.969976,5.733107,8.33,4.96,6.67,10,1012,81,3.28,287,20
9/11/20,16 - 17,5589,4959,3435,2422,2267,18672,Stavanger,58.969976,5.733107,7.88,6.79,6.67,10,1013,93,0.5,0,40
9/11/20,17 - 18,5542,4952,3444,2382,2205,18524,Stavanger,58.969976,5.733107,7.69,6.21,5.56,10,1013,93,1,0,20
9/11/20,18 - 19,5415,4913,3394,2330,2219,18270,Stavanger,58.969976,5.733107,7.43,5.54,5.84,10,1013,93,1.5,120,40
9/11/20,19 - 20,5271,4847,3312,2291,2172,17892,Stavanger,58.969976,5.733107,6.17,3.6,5,8.08,1014,93,2.1,120,75
9/11/20,20 - 21,5132,4706,3269,2309,2146,17562,Stavanger,58.969976,5.733107,5.68,3.01,4.61,7.3,1016,93,2.1,140,20
9/11/20,21 - 22,4924,4571,3284,2233,2079,17090,Stavanger,58.969976,5.733107,5.25,2.5,3.52,6.86,1016,93,2.1,140,20
9/11/20,22 - 23,4618,4374,3199,2172,2054,16417,Stavanger,58.969976,5.733107,4.93,1.62,4,6.87,1014,100,3.1,130,40
9/11/20,23 - 00,4332,4209,3037,2147,1953,15676,Stavanger,58.969976,5.733107,5.24,1.79,4.35,6.59,1016,93,3.1,120,0
10/11/20,00 - 01,4100,4141,3004,2137,1903,15285,Stavanger,58.969976,5.733107,5.57,1.48,4.42,7,1015,93,4.1,110,40
10/11/20,01 - 02,3934,3993,2951,2135,1857,14870,Stavanger,58.969976,5.733107,5.46,1.7,4.44,7,1013,93,3.6,120,0
10/11/20,02 - 03,3860,3905,2856,2039,1816,14476,Stavanger,58.969976,5.733107,6.78,3.09,5.47,8,1013,87,3.6,120,0
10/11/20,03 - 04,3846,3939,2825,2072,1806,14487,Stavanger,58.969976,5.733107,8.39,3.58,7.35,9,1012,76,5.1,110,0
10/11/20,04 - 05,3876,4006,2843,2114,1835,14674,Stavanger,58.969976,5.733107,9.62,3.53,8.94,10,1011,66,6.7,140,0
10/11/20,05 - 06,4029,4087,2891,2083,1851,14940,Stavanger,58.969976,5.733107,10.43,3.27,9.74,11.11,1009,62,8.2,130,0
10/11/20,06 - 07,4511,4349,3040,2178,1947,16024,Stavanger,58.969976,5.733107,10.86,1.78,10,12,1008,66,11.3,140,0
10/11/20,07 - 08,5086,4604,3301,2334,2096,17421,Stavanger,58.969976,5.733107,10.91,1.67,10,12,1006,62,11.3,140,0
10/11/20,08 - 09,5259,4729,3384,2347,2175,17893,Stavanger,58.969976,5.733107,11.13,2.27,10,12.22,1004,62,10.8,130,75
10/11/20,09 - 10,5243,4785,3341,2367,2143,17879,Stavanger,58.969976,5.733107,11.17,1.67,9.44,12.22,1002,71,12.3,130,75
10/11/20,10 - 11,5207,4733,3317,2387,2165,17808,Stavanger,58.969976,5.733107,11.1,2.15,9.44,12.22,1001,76,11.8,130,75
10/11/20,11 - 12,5180,4725,3256,2390,2112,17663,Stavanger,58.969976,5.733107,11.51,2.65,10,13.33,1001,76,11.8,130,75
10/11/20,12 - 13,5243,4690,3249,2296,2034,17512,Stavanger,58.969976,5.733107,11.16,4.01,10,12.48,1000,93,10.3,150,75
10/11/20,13 - 14,5169,4686,3272,2275,2112,17514,Stavanger,58.969976,5.733107,11.82,1.91,10.56,13,999,76,13.4,150,75
10/11/20,14 - 15,5181,4670,3301,2317,2109,17578,Stavanger,58.969976,5.733107,11.49,2.35,10.56,13.04,998,87,12.9,140,90
10/11/20,15 - 16,5275,4612,3322,2400,2107,17716,Stavanger,58.969976,5.733107,11.53,3.87,10.56,12.59,998,87,10.8,150,75
10/11/20,16 - 17,5435,4813,3390,2388,2068,18094,Stavanger,58.969976,5.733107,11.56,3.82,10.56,12.36,999,93,11.3,170,75
10/11/20,17 - 18,5367,5007,3363,2391,2135,18263,Stavanger,58.969976,5.733107,10.95,5.66,9.44,12.08,999,87,7.2,180,75
10/11/20,18 - 19,5237,4836,3286,2314,2109,17782,Stavanger,58.969976,5.733107,10.52,6.34,8.89,12.22,1000,81,5.1,190,40
10/11/20,19 - 20,5124,4585,3244,2315,2107,17374,Stavanger,58.969976,5.733107,10.57,5.98,8.89,12,1000,81,5.7,190,90
10/11/20,20 - 21,4979,4588,3144,2277,2102,17089,Stavanger,58.969976,5.733107,9.95,6.7,8.33,11.67,1000,81,3.6,170,75
10/11/20,21 - 22,4773,4504,3143,2236,2042,16698,Stavanger,58.969976,5.733107,9.83,6.44,8.33,11.67,999,87,4.1,140,75
10/11/20,22 - 23,4474,4343,3121,2206,2000,16144,Stavanger,58.969976,5.733107,9.83,6.09,8.33,11.67,999,87,4.6,150,75
10/11/20,23 - 00,4183,4022,2946,2150,1904,15204,Stavanger,58.969976,5.733107,9.71,5.7,7.78,11.67,999,81,4.6,150,75
11/11/20,00 - 01,3930,3979,2760,2052,1881,14601,Stavanger,58.969976,5.733107,9.53,4.72,8.33,11.11,998,81,5.7,150,90
11/11/20,01 - 02,3764,3923,2729,2060,1823,14298,Stavanger,58.969976,5.733107,9.45,4.5,8.33,10.56,998,87,6.2,160,75
11/11/20,02 - 03,3687,3857,2671,2033,1820,14067,Stavanger,58.969976,5.733107,9.45,3.45,8.66,10,997,87,7.7,150,75
11/11/20,03 - 04,3666,3834,2662,2013,1808,13983,Stavanger,58.969976,5.733107,10.11,4.72,8.89,11.11,996,81,6.7,150,75
11/11/20,04 - 05,3695,3944,2774,1982,1806,14199,Stavanger,58.969976,5.733107,9.87,3.38,8.89,11.11,995,81,8.2,150,75
11/11/20,05 - 06,3870,4057,2839,2024,1831,14620,Stavanger,58.969976,5.733107,9.47,1.58,8.33,10.56,993,76,9.8,170,75
11/11/20,06 - 07,4366,4330,2988,2136,1938,15758,Stavanger,58.969976,5.733107,9.05,1.07,7.78,10.56,992,76,9.8,160,75
11/11/20,07 - 08,4911,4644,3267,2254,2093,17169,Stavanger,58.969976,5.733107,8.68,0.47,7.45,10,990,81,10.3,140,90
11/11/20,08 - 09,5117,4834,3315,2316,2147,17728,Stavanger,58.969976,5.733107,9.01,0.62,7.97,10,988,93,11.3,140,75
11/11/20,09 - 10,5099,4766,3386,2265,2115,17631,Stavanger,58.969976,5.733107,10.34,2.28,9.13,11.11,987,93,11.3,160,75
11/11/20,10 - 11,5075,4794,3378,2294,2125,17666,Stavanger,58.969976,5.733107,10.34,2.28,9.13,11.11,987,93,11.3,160,75
11/11/20,11 - 12,5046,4751,3377,2285,2088,17547,Stavanger,58.969976,5.733107,11,3.41,10.27,11.67,986,100,11.3,170,75
11/11/20,12 - 13,5014,4778,3330,2260,2084,17466,Stavanger,58.969976,5.733107,11,3.41,10.27,11.67,986,100,11.3,170,75
11/11/20,13 - 14,4991,4804,3282,2252,2057,17386,Stavanger,58.969976,5.733107,10.69,2.56,8.89,12,987,81,10.8,200,75
11/11/20,14 - 15,5001,4809,3324,2282,2059,17476,Stavanger,58.969976,5.733107,10.37,3.78,8.89,11.67,988,76,8.2,190,75
11/11/20,15 - 16,5030,4760,3337,2248,2101,17476,Stavanger,58.969976,5.733107,10.22,4.86,8.89,11.67,988,81,6.7,180,75
11/11/20,16 - 17,5192,4833,3329,2240,2119,17713,Stavanger,58.969976,5.733107,9.82,4.17,7.78,11.67,987,76,6.7,160,75
11/11/20,17 - 18,5179,4833,3263,2241,2113,17629,Stavanger,58.969976,5.733107,8.18,2.25,6.67,10.01,986,87,7.2,150,90
11/11/20,18 - 19,5030,4720,3268,2258,2067,17343,Stavanger,58.969976,5.733107,7.95,1.84,6.67,9.63,985,93,7.7,140,75
11/11/20,19 - 20,4902,4639,3285,2235,2030,17090,Stavanger,58.969976,5.733107,8.18,1.55,7.22,9.96,982,87,8.2,130,75
11/11/20,20 - 21,4763,4532,3186,2186,2015,16681,Stavanger,58.969976,5.733107,9.1,2.55,8,10.51,979,93,8.7,130,90
11/11/20,21 - 22,4551,4478,3077,2141,1976,16223,Stavanger,58.969976,5.733107,11.14,2.33,10.08,12.22,976,87,12.3,140,90
11/11/20,22 - 23,4368,4295,3080,2095,1910,15748,Stavanger,58.969976,5.733107,12.62,5.54,11.83,13,976,93,10.8,190,90
11/11/20,23 - 00,4035,4122,2980,2060,1819,15016,Stavanger,58.969976,5.733107,12.3,2.95,12,12.78,976,93,13.9,230,100
12/11/20,00 - 01,3793,4109,3042,1965,1762,14670,Stavanger,58.969976,5.733107,11.46,5.52,11.11,12,977,93,8.7,230,90
12/11/20,01 - 02,3643,4031,3001,1970,1716,14360,Stavanger,58.969976,5.733107,10.9,6.3,10,12,979,87,6.2,220,75
12/11/20,02 - 03,3554,3919,3088,2008,1707,14276,Stavanger,58.969976,5.733107,10.66,3.78,9.44,12,981,76,8.7,240,75
12/11/20,03 - 04,3540,3916,2956,1945,1701,14057,Stavanger,58.969976,5.733107,10.38,5.4,8.89,11.67,982,81,6.2,230,75
12/11/20,04 - 05,3580,3914,2947,1901,1724,14066,Stavanger,58.969976,5.733107,10.49,5.19,9.44,11.67,983,81,6.7,230,75
12/11/20,05 - 06,3754,4063,2915,1942,1774,14448,Stavanger,58.969976,5.733107,10.63,6.27,9.42,12,984,76,5.1,240,75
12/11/20,06 - 07,4271,4305,3073,1996,1882,15527,Stavanger,58.969976,5.733107,10.75,5.99,9.16,12,985,76,5.7,230,75
12/11/20,07 - 08,4843,4596,3244,2169,1948,16800,Stavanger,58.969976,5.733107,10.84,6.1,9.07,12,985,76,5.7,220,75
12/11/20,08 - 09,5013,4680,3426,2205,1988,17311,Stavanger,58.969976,5.733107,10.06,5.36,8.57,11.11,986,81,5.7,230,75
12/11/20,09 - 10,4995,4659,3393,2231,2045,17322,Stavanger,58.969976,5.733107,10.12,5.85,8.8,11.11,987,81,5.1,240,75
12/11/20,10 - 11,4970,4663,3346,2267,2054,17300,Stavanger,58.969976,5.733107,9.61,5.82,8.63,10.56,988,87,4.6,220,75
12/11/20,11 - 12,4958,4636,3303,2288,2031,17216,Stavanger,58.969976,5.733107,9.45,5.62,8.33,11,989,87,4.6,250,75
12/11/20,12 - 13,4979,4563,3284,2188,2043,17058,Stavanger,58.969976,5.733107,9.45,5.62,8.33,11,989,87,4.6,250,75
12/11/20,13 - 14,4931,4595,3308,2189,2014,17037,Stavanger,58.969976,5.733107,8.96,4.03,7.78,10,990,81,5.7,260,75
12/11/20,14 - 15,4937,4706,3332,2303,2028,17306,Stavanger,58.969976,5.733107,8.59,5.27,7.22,10,991,87,3.6,260,75
12/11/20,15 - 16,4928,4747,3374,2265,2036,17349,Stavanger,58.969976,5.733107,7.86,5.3,7.22,9.3,992,93,2.6,200,75
12/11/20,16 - 17,5244,4759,3619,2337,2064,18023,Stavanger,58.969976,5.733107,8.29,5.39,7.22,9.28,993,81,2.6,220,75
12/11/20,17 - 18,5142,4701,3523,2274,2110,17750,Stavanger,58.969976,5.733107,8.24,-0.42,7.22,10,994,71,10.3,230,55
12/11/20,18 - 19,5008,4665,3480,2258,2130,17541,Stavanger,58.969976,5.733107,8.36,4.42,6.8,10,995,81,4.1,240,75
12/11/20,19 - 20,4872,4586,3551,2153,2074,17237,Stavanger,58.969976,5.733107,8.17,3.85,6.67,10,996,81,4.6,240,75
12/11/20,20 - 21,4742,4476,3374,2142,1985,16719,Stavanger,58.969976,5.733107,8.4,4.29,6.11,10.56,997,76,4.1,230,75
12/11/20,21 - 22,4600,4443,3076,2100,1982,16201,Stavanger,58.969976,5.733107,8.09,3.71,6.49,10,998,70,4.1,230,75
12/11/20,22 - 23,4304,4376,2931,2052,1964,15626,Stavanger,58.969976,5.733107,7.78,4.43,5.56,10,999,81,3.1,210,75
12/11/20,23 - 00,3994,4133,2858,2002,1849,14834,Stavanger,58.969976,5.733107,7.32,3.88,5.56,9,999,81,3.1,220,75
13-11-2020,00 - 01,3744,4157,2890,1959,1803,14553,Stavanger,58.969976,5.733107,7.74,3.68,5.56,10,1000,81,4.1,250,40
13-11-2020,01 - 02,3639,4024,2787,1934,1764,14148,Stavanger,58.969976,5.733107,7.93,3.56,5.09,10,1001,71,4.1,250,40
13-11-2020,02 - 03,3576,3991,2898,1896,1774,14135,Stavanger,58.969976,5.733107,7.82,3.43,5,10,1002,71,4.1,260,40
13-11-2020,03 - 04,3581,4017,2821,1911,1765,14094,Stavanger,58.969976,5.733107,7.41,3.47,4.44,10,1003,76,3.6,250,40
13-11-2020,04 - 05,3638,4067,2884,1899,1776,14263,Stavanger,58.969976,5.733107,8.18,5.25,5.56,10.56,1005,71,2.1,220,40
13-11-2020,05 - 06,3802,4156,3038,1936,1823,14754,Stavanger,58.969976,5.733107,8.03,5.64,5.56,10.56,1006,87,2.1,190,75
13-11-2020,06 - 07,4265,4369,3240,2018,1889,15781,Stavanger,58.969976,5.733107,8.83,5.69,6.67,11,1006,81,3.1,150,75
13-11-2020,07 - 08,4828,4600,3363,2130,2032,16953,Stavanger,58.969976,5.733107,9.37,6.34,7.78,11,1006,81,3.1,150,75
13-11-2020,08 - 09,5026,4646,3330,2181,2071,17254,Stavanger,58.969976,5.733107,8.57,5.25,7.22,10,1007,87,3.6,190,75
13-11-2020,09 - 10,5077,4628,3359,2153,2073,17291,Stavanger,58.969976,5.733107,8.5,2.24,7.22,10,1007,76,7.2,220,75
13-11-2020,10 - 11,5066,4692,3428,2186,2068,17441,Stavanger,58.969976,5.733107,7.97,1.61,7.22,9,1007,76,7.2,200,75
13-11-2020,11 - 12,5057,4686,3409,2236,2078,17465,Stavanger,58.969976,5.733107,7.49,1.57,6.11,9,1007,81,6.7,210,75
13-11-2020,12 - 13,5039,4725,3333,2267,2082,17444,Stavanger,58.969976,5.733107,7.02,1.91,5.56,9,1008,87,5.7,180,75
13-11-2020,13 - 14,4987,4791,3242,2201,2062,17283,Stavanger,58.969976,5.733107,6.54,0.63,5.56,7.78,1008,87,6.7,170,75
13-11-2020,14 - 15,4984,4791,3347,2263,2050,17435,Stavanger,58.969976,5.733107,6.98,1.31,5.42,8.33,1008,81,6.2,170,75
13-11-2020,15 - 16,5044,4710,3424,2253,2071,17501,Stavanger,58.969976,5.733107,7.02,1.4,5.18,8.33,1009,93,6.7,190,75
13-11-2020,16 - 17,5175,4767,3485,2270,2093,17791,Stavanger,58.969976,5.733107,7.28,2.64,5.01,9.44,1009,87,5.1,180,75
13-11-2020,17 - 18,5085,4687,3414,2280,2074,17541,Stavanger,58.969976,5.733107,6.2,3.29,5.06,7.28,1009,93,2.6,180,40
13-11-2020,18 - 19,4951,4671,3424,2272,2112,17430,Stavanger,58.969976,5.733107,6.45,3.24,5.05,8.33,1009,93,3.1,160,75
13-11-2020,19 - 20,4761,4765,3428,2233,2105,17292,Stavanger,58.969976,5.733107,6.42,3.9,4.34,9,1010,93,2.1,160,75
13-11-2020,20 - 21,4530,4728,3273,2197,2023,16751,Stavanger,58.969976,5.733107,6.54,4.05,4.14,9,1011,93,2.1,160,75
13-11-2020,21 - 22,4332,4408,3189,2068,1970,15967,Stavanger,58.969976,5.733107,6.48,3.62,4.6,9,1012,93,2.6,120,40
13-11-2020,22 - 23,4104,4212,3174,2040,1920,15449,Stavanger,58.969976,5.733107,6.38,3.85,4.25,9,1012,93,2.1,180,75
13-11-2020,23 - 00,3889,4105,2978,1997,1866,14834,Stavanger,58.969976,5.733107,5.66,2.64,4.44,7.68,1011,93,2.6,150,75
14-11-2020,00 - 01,3678,3985,2877,1945,1849,14334,Stavanger,58.969976,5.733107,6.18,2.91,4.44,9,1011,93,3.1,160,75
14-11-2020,01 - 02,3514,3827,2852,1910,1809,13912,Stavanger,58.969976,5.733107,6.46,3.06,4.44,8.89,1013,87,3.1,170,40
14-11-2020,02 - 03,3414,3781,2867,1905,1766,13732,Stavanger,58.969976,5.733107,6.77,1.26,4.54,8,1013,87,6.2,260,75
14-11-2020,03 - 04,3370,3711,2926,1934,1773,13712,Stavanger,58.969976,5.733107,6.28,2.14,4.33,7.22,1013,87,4.1,320,40
14-11-2020,04 - 05,3356,3771,2968,1956,1765,13816,Stavanger,58.969976,5.733107,6.7,2.99,4.66,8.33,1015,87,3.6,310,40
14-11-2020,05 - 06,3383,3852,3062,1981,1768,14046,Stavanger,58.969976,5.733107,7.34,2.71,5.13,9,1016,87,5.1,310,75
14-11-2020,06 - 07,3502,3929,3108,2072,1812,14423,Stavanger,58.969976,5.733107,7.01,1.35,5.33,8,1017,81,6.2,320,75
14-11-2020,07 - 08,3644,4052,3152,2088,1826,14761,Stavanger,58.969976,5.733107,7.61,1.71,6.11,9.44,1018,81,6.7,330,40
14-11-2020,08 - 09,3864,4151,3159,2059,1896,15128,Stavanger,58.969976,5.733107,8.24,2.45,6.67,10,1019,71,6.2,320,75
14-11-2020,09 - 10,4220,4304,3197,2060,1961,15742,Stavanger,58.969976,5.733107,8.11,0.7,6.79,8.89,1019,87,9.3,300,67
14-11-2020,10 - 11,4423,4369,3170,2141,2019,16123,Stavanger,58.969976,5.733107,7.85,0.8,6.67,9,1020,87,8.7,290,75
14-11-2020,11 - 12,4453,4333,3119,2116,2037,16059,Stavanger,58.969976,5.733107,7.69,-0.75,6.45,9,1020,70,9.8,310,40
14-11-2020,12 - 13,4433,4311,3083,2063,2022,15912,Stavanger,58.969976,5.733107,7.7,-1.57,6.54,9,1021,66,10.8,320,40
14-11-2020,13 - 14,4372,4312,2975,2085,2040,15783,Stavanger,58.969976,5.733107,7.85,0.21,6.6,9.44,1022,70,8.7,320,75
